"","name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute","player"
"2551","Klay Thompson","Golden State Warriors","12/30/16",2016,1,10,43,"shot_no","Jump Shot","3PT Field Goal",25,"Dallas Mavericks",50,252,2,"curry"
"2552","Klay Thompson","Golden State Warriors","12/30/16",2016,3,10,9,"shot_yes","Jump Shot","2PT Field Goal",10,"Dallas Mavericks",-30,105,26,"curry"
"2553","Klay Thompson","Golden State Warriors","12/30/16",2016,3,6,8,"shot_yes","Jump Shot","3PT Field Goal",23,"Dallas Mavericks",233,2,30,"curry"
"2554","Klay Thompson","Golden State Warriors","12/30/16",2016,2,3,18,"shot_no","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-153,219,21,"curry"
"2555","Klay Thompson","Golden State Warriors","12/1/16",2016,3,7,24,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",195,185,29,"curry"
"2556","Klay Thompson","Golden State Warriors","12/1/16",2016,3,11,27,"shot_no","Jump Shot","2PT Field Goal",19,"Houston Rockets",4,190,25,"curry"
"2557","Klay Thompson","Golden State Warriors","12/1/16",2016,2,3,46,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",-214,139,21,"curry"
"2558","Klay Thompson","Golden State Warriors","12/1/16",2016,3,7,55,"shot_no","Jump Shot","3PT Field Goal",22,"Houston Rockets",228,2,29,"curry"
"2559","Klay Thompson","Golden State Warriors","12/1/16",2016,3,11,8,"shot_yes","Jump Shot","3PT Field Goal",26,"Houston Rockets",181,188,25,"curry"
"2560","Klay Thompson","Golden State Warriors","12/1/16",2016,3,9,11,"shot_no","Jump Shot","2PT Field Goal",12,"Houston Rockets",127,26,27,"curry"
"2561","Klay Thompson","Golden State Warriors","12/1/16",2016,1,4,30,"shot_yes","Jump Shot","3PT Field Goal",25,"Houston Rockets",-196,170,8,"curry"
"2562","Klay Thompson","Golden State Warriors","12/1/16",2016,1,6,32,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",228,62,6,"curry"
"2563","Klay Thompson","Golden State Warriors","12/1/16",2016,1,8,2,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",146,213,4,"curry"
"2564","Klay Thompson","Golden State Warriors","1/18/17",2016,3,9,6,"shot_no","Jump Shot","2PT Field Goal",14,"Oklahoma City Thunder",-9,149,27,"curry"
"2565","Klay Thompson","Golden State Warriors","2/1/17",2016,1,10,45,"shot_no","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",132,208,2,"curry"
"2566","Klay Thompson","Golden State Warriors","2/1/17",2016,1,7,23,"shot_yes","Jump Shot","3PT Field Goal",23,"Charlotte Hornets",233,38,5,"curry"
"2567","Klay Thompson","Golden State Warriors","2/1/17",2016,1,5,38,"shot_no","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-210,164,7,"curry"
"2568","Klay Thompson","Golden State Warriors","2/1/17",2016,2,9,36,"shot_yes","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-140,228,15,"curry"
"2569","Klay Thompson","Golden State Warriors","2/1/17",2016,4,11,16,"shot_no","Jump Shot","2PT Field Goal",10,"Charlotte Hornets",12,105,37,"curry"
"2570","Klay Thompson","Golden State Warriors","2/1/17",2016,2,11,9,"shot_no","Jump Shot","3PT Field Goal",27,"Charlotte Hornets",19,272,13,"curry"
"2571","Klay Thompson","Golden State Warriors","2/1/17",2016,1,8,58,"shot_yes","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-189,174,4,"curry"
"2572","Klay Thompson","Golden State Warriors","2/1/17",2016,4,6,24,"shot_no","Jump Shot","2PT Field Goal",13,"Charlotte Hornets",-122,57,42,"curry"
"2573","Klay Thompson","Golden State Warriors","2/1/17",2016,2,6,51,"shot_yes","Jump Shot","3PT Field Goal",27,"Charlotte Hornets",-192,203,18,"curry"
"2574","Klay Thompson","Golden State Warriors","11/25/16",2016,4,1,56,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",152,197,47,"curry"
"2575","Klay Thompson","Golden State Warriors","2/1/17",2016,4,10,13,"shot_no","Jump Shot","2PT Field Goal",17,"Charlotte Hornets",110,131,38,"curry"
"2576","Klay Thompson","Golden State Warriors","2/1/17",2016,2,6,25,"shot_no","Jump Shot","3PT Field Goal",27,"Charlotte Hornets",101,259,18,"curry"
"2577","Klay Thompson","Golden State Warriors","12/23/16",2016,1,11,16,"shot_yes","Jump Shot","3PT Field Goal",23,"Detroit Pistons",217,100,1,"curry"
"2578","Klay Thompson","Golden State Warriors","1/18/17",2016,1,9,8,"shot_yes","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-233,41,3,"curry"
"2579","Klay Thompson","Golden State Warriors","1/18/17",2016,4,9,43,"shot_yes","Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",-125,229,39,"curry"
"2580","Klay Thompson","Golden State Warriors","1/18/17",2016,1,4,50,"shot_no","Jump Shot","2PT Field Goal",6,"Oklahoma City Thunder",22,57,8,"curry"
"2581","Klay Thompson","Golden State Warriors","1/18/17",2016,4,6,58,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",25,247,42,"curry"
"2582","Klay Thompson","Golden State Warriors","1/18/17",2016,1,7,19,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",182,164,5,"curry"
"2583","Klay Thompson","Golden State Warriors","1/18/17",2016,3,7,12,"shot_yes","Jump Shot","3PT Field Goal",22,"Oklahoma City Thunder",228,26,29,"curry"
"2584","Klay Thompson","Golden State Warriors","1/18/17",2016,3,7,32,"shot_yes","Jump Shot","2PT Field Goal",12,"Oklahoma City Thunder",40,115,29,"curry"
"2585","Klay Thompson","Golden State Warriors","3/5/17",2016,2,7,27,"shot_no","Jump Shot","2PT Field Goal",16,"New York Knicks",-61,154,17,"curry"
"2586","Klay Thompson","Golden State Warriors","11/21/16",2016,2,0,41,"shot_no","Jump Shot","3PT Field Goal",23,"Indiana Pacers",232,-16,24,"curry"
"2587","Klay Thompson","Golden State Warriors","12/13/16",2016,4,1,29,"shot_no","Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",223,21,47,"curry"
"2588","Klay Thompson","Golden State Warriors","12/23/16",2016,3,8,0,"shot_no","Jump Shot","3PT Field Goal",23,"Detroit Pistons",236,13,28,"curry"
"2589","Klay Thompson","Golden State Warriors","12/23/16",2016,3,4,52,"shot_no","Jump Shot","3PT Field Goal",23,"Detroit Pistons",232,16,32,"curry"
"2590","Klay Thompson","Golden State Warriors","12/23/16",2016,4,0,22,"shot_yes","Jump Shot","3PT Field Goal",27,"Detroit Pistons",150,228,48,"curry"
"2591","Klay Thompson","Golden State Warriors","12/23/16",2016,1,10,4,"shot_yes","Jump Shot","3PT Field Goal",25,"Detroit Pistons",81,244,2,"curry"
"2592","Klay Thompson","Golden State Warriors","12/23/16",2016,1,8,34,"shot_yes","Jump Shot","2PT Field Goal",20,"Detroit Pistons",0,208,4,"curry"
"2593","Klay Thompson","Golden State Warriors","12/23/16",2016,1,6,34,"shot_no","Jump Shot","2PT Field Goal",10,"Detroit Pistons",-76,65,6,"curry"
"2594","Klay Thompson","Golden State Warriors","12/23/16",2016,2,2,33,"shot_no","Jump Shot","3PT Field Goal",24,"Detroit Pistons",240,23,22,"curry"
"2595","Klay Thompson","Golden State Warriors","12/23/16",2016,3,7,0,"shot_no","Jump Shot","3PT Field Goal",25,"Detroit Pistons",1,254,29,"curry"
"2596","Klay Thompson","Golden State Warriors","12/23/16",2016,4,9,51,"shot_no","Jump Shot","3PT Field Goal",23,"Detroit Pistons",233,38,39,"curry"
"2597","Klay Thompson","Golden State Warriors","12/23/16",2016,2,6,31,"shot_no","Jump Shot","2PT Field Goal",5,"Detroit Pistons",-35,36,18,"curry"
"2598","Klay Thompson","Golden State Warriors","12/13/16",2016,2,7,44,"shot_yes","Jump Shot","2PT Field Goal",14,"New Orleans Pelicans",0,144,17,"curry"
"2599","Klay Thompson","Golden State Warriors","11/9/16",2016,1,6,19,"shot_yes","Jump Shot","3PT Field Goal",23,"Dallas Mavericks",238,16,6,"curry"
"2600","Klay Thompson","Golden State Warriors","11/9/16",2016,3,9,58,"shot_no","Jump Shot","3PT Field Goal",22,"Dallas Mavericks",228,11,27,"curry"
"2601","Klay Thompson","Golden State Warriors","11/9/16",2016,1,4,4,"shot_yes","Jump Shot","3PT Field Goal",25,"Dallas Mavericks",1,254,8,"curry"
"2602","Klay Thompson","Golden State Warriors","11/9/16",2016,3,7,3,"shot_no","Jump Shot","2PT Field Goal",17,"Dallas Mavericks",78,154,29,"curry"
"2603","Klay Thompson","Golden State Warriors","11/9/16",2016,1,11,32,"shot_yes","Jump Shot","2PT Field Goal",16,"Dallas Mavericks",-84,144,1,"curry"
"2604","Klay Thompson","Golden State Warriors","11/9/16",2016,3,11,30,"shot_no","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-76,259,25,"curry"
"2605","Klay Thompson","Golden State Warriors","11/9/16",2016,1,11,3,"shot_yes","Jump Shot","2PT Field Goal",17,"Dallas Mavericks",-143,95,1,"curry"
"2606","Klay Thompson","Golden State Warriors","11/9/16",2016,3,8,57,"shot_no","Jump Shot","2PT Field Goal",14,"Dallas Mavericks",119,82,28,"curry"
"2607","Klay Thompson","Golden State Warriors","3/28/17",2016,4,7,11,"shot_no","Jump Shot","3PT Field Goal",27,"Houston Rockets",-145,232,41,"curry"
"2608","Klay Thompson","Golden State Warriors","12/13/16",2016,1,10,43,"shot_yes","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-240,-5,2,"curry"
"2609","Klay Thompson","Golden State Warriors","12/13/16",2016,1,7,0,"shot_yes","Jump Shot","2PT Field Goal",3,"New Orleans Pelicans",9,38,5,"curry"
"2610","Klay Thompson","Golden State Warriors","12/13/16",2016,2,6,42,"shot_no","Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",227,16,18,"curry"
"2611","Klay Thompson","Golden State Warriors","12/13/16",2016,1,9,48,"shot_no","Jump Shot","2PT Field Goal",10,"New Orleans Pelicans",-17,105,3,"curry"
"2612","Klay Thompson","Golden State Warriors","12/13/16",2016,4,2,32,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-192,178,46,"curry"
"2613","Klay Thompson","Golden State Warriors","12/13/16",2016,4,1,36,"shot_no","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-237,28,47,"curry"
"2614","Klay Thompson","Golden State Warriors","12/13/16",2016,2,11,46,"shot_yes","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-117,232,13,"curry"
"2615","Klay Thompson","Golden State Warriors","12/13/16",2016,2,5,55,"shot_no","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-17,249,19,"curry"
"2616","Klay Thompson","Golden State Warriors","12/13/16",2016,4,9,36,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-223,144,39,"curry"
"2617","Klay Thompson","Golden State Warriors","12/13/16",2016,2,6,38,"shot_yes","Jump Shot","2PT Field Goal",20,"New Orleans Pelicans",-56,193,18,"curry"
"2618","Klay Thompson","Golden State Warriors","12/25/16",2016,2,10,28,"shot_yes","Jump Shot","2PT Field Goal",18,"Cleveland Cavaliers",-181,51,14,"curry"
"2619","Klay Thompson","Golden State Warriors","3/28/17",2016,1,5,34,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",-161,193,7,"curry"
"2620","Klay Thompson","Golden State Warriors","3/21/17",2016,3,8,59,"shot_yes","Jump Shot","3PT Field Goal",22,"Dallas Mavericks",228,7,28,"curry"
"2621","Klay Thompson","Golden State Warriors","3/21/17",2016,2,0,55,"shot_yes","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",145,203,24,"curry"
"2622","Klay Thompson","Golden State Warriors","3/21/17",2016,2,3,4,"shot_yes","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",179,170,21,"curry"
"2623","Klay Thompson","Golden State Warriors","3/21/17",2016,3,10,15,"shot_yes","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",238,46,26,"curry"
"2624","Klay Thompson","Golden State Warriors","3/21/17",2016,2,8,7,"shot_yes","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",204,134,16,"curry"
"2625","Klay Thompson","Golden State Warriors","3/21/17",2016,3,4,57,"shot_no","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-81,229,32,"curry"
"2626","Klay Thompson","Golden State Warriors","3/21/17",2016,3,11,27,"shot_yes","Jump Shot","2PT Field Goal",21,"Dallas Mavericks",120,180,25,"curry"
"2627","Klay Thompson","Golden State Warriors","3/21/17",2016,4,10,1,"shot_no","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-219,111,38,"curry"
"2628","Klay Thompson","Golden State Warriors","3/28/17",2016,1,4,44,"shot_yes","Jump Shot","3PT Field Goal",24,"Houston Rockets",163,188,8,"curry"
"2629","Klay Thompson","Golden State Warriors","2/2/17",2016,2,2,17,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-237,120,22,"curry"
"2630","Klay Thompson","Golden State Warriors","2/2/17",2016,2,6,36,"shot_yes","Jump Shot","2PT Field Goal",16,"Los Angeles Clippers",164,-5,18,"curry"
"2631","Klay Thompson","Golden State Warriors","2/2/17",2016,2,11,8,"shot_no","Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",55,175,13,"curry"
"2632","Klay Thompson","Golden State Warriors","2/2/17",2016,2,2,57,"shot_yes","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-237,11,22,"curry"
"2633","Klay Thompson","Golden State Warriors","2/2/17",2016,4,1,7,"shot_yes","Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",246,-19,47,"curry"
"2634","Klay Thompson","Golden State Warriors","2/2/17",2016,4,0,40,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",245,-1,48,"curry"
"2635","Klay Thompson","Golden State Warriors","2/2/17",2016,3,9,56,"shot_yes","Jump Shot","2PT Field Goal",15,"Los Angeles Clippers",-156,7,27,"curry"
"2636","Klay Thompson","Golden State Warriors","12/25/16",2016,4,7,20,"shot_no","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-243,75,41,"curry"
"2637","Klay Thompson","Golden State Warriors","2/2/17",2016,3,8,24,"shot_no","Jump Shot","3PT Field Goal",28,"Los Angeles Clippers",164,232,28,"curry"
"2638","Klay Thompson","Golden State Warriors","11/21/16",2016,3,8,34,"shot_yes","Jump Shot","2PT Field Goal",17,"Indiana Pacers",97,149,28,"curry"
"2639","Klay Thompson","Golden State Warriors","2/2/17",2016,4,2,13,"shot_no","Jump Shot","2PT Field Goal",4,"Los Angeles Clippers",-20,38,46,"curry"
"2640","Klay Thompson","Golden State Warriors","3/28/17",2016,3,11,42,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",-241,21,25,"curry"
"2641","Klay Thompson","Golden State Warriors","3/28/17",2016,3,10,31,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",204,151,26,"curry"
"2642","Klay Thompson","Golden State Warriors","11/21/16",2016,1,9,55,"shot_yes","Jump Shot","3PT Field Goal",25,"Indiana Pacers",48,252,3,"curry"
"2643","Klay Thompson","Golden State Warriors","11/21/16",2016,3,2,57,"shot_yes","Jump Shot","3PT Field Goal",24,"Indiana Pacers",-209,134,34,"curry"
"2644","Klay Thompson","Golden State Warriors","3/28/17",2016,2,1,30,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",30,242,23,"curry"
"2645","Klay Thompson","Golden State Warriors","3/5/17",2016,2,0,36,"shot_no","Jump Shot","3PT Field Goal",24,"New York Knicks",-142,203,24,"curry"
"2646","Klay Thompson","Golden State Warriors","3/5/17",2016,4,5,41,"shot_yes","Jump Shot","3PT Field Goal",23,"New York Knicks",210,115,43,"curry"
"2647","Klay Thompson","Golden State Warriors","3/5/17",2016,4,4,39,"shot_no","Jump Shot","2PT Field Goal",16,"New York Knicks",163,-29,44,"curry"
"2648","Klay Thompson","Golden State Warriors","3/5/17",2016,4,0,46,"shot_no","Jump Shot","3PT Field Goal",23,"New York Knicks",235,18,48,"curry"
"2649","Klay Thompson","Golden State Warriors","3/5/17",2016,1,11,21,"shot_no","Jump Shot","2PT Field Goal",5,"New York Knicks",24,52,1,"curry"
"2650","Klay Thompson","Golden State Warriors","11/21/16",2016,3,8,38,"shot_no","Jump Shot","3PT Field Goal",25,"Indiana Pacers",236,100,28,"curry"
"2651","Klay Thompson","Golden State Warriors","3/5/17",2016,4,6,29,"shot_no","Jump Shot","3PT Field Goal",24,"New York Knicks",-178,174,42,"curry"
"2652","Klay Thompson","Golden State Warriors","3/5/17",2016,1,4,17,"shot_yes","Jump Shot","3PT Field Goal",23,"New York Knicks",218,100,8,"curry"
"2653","Klay Thompson","Golden State Warriors","3/5/17",2016,1,3,34,"shot_no","Jump Shot","2PT Field Goal",9,"New York Knicks",64,67,9,"curry"
"2654","Klay Thompson","Golden State Warriors","3/5/17",2016,4,10,25,"shot_yes","Jump Shot","3PT Field Goal",26,"New York Knicks",238,110,38,"curry"
"2655","Klay Thompson","Golden State Warriors","3/5/17",2016,4,1,40,"shot_no","Jump Shot","3PT Field Goal",23,"New York Knicks",233,-24,47,"curry"
"2656","Klay Thompson","Golden State Warriors","3/5/17",2016,4,2,10,"shot_yes","Jump Shot","2PT Field Goal",20,"New York Knicks",192,65,46,"curry"
"2657","Klay Thompson","Golden State Warriors","3/28/17",2016,3,6,38,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",161,190,30,"curry"
"2658","Klay Thompson","Golden State Warriors","3/28/17",2016,2,7,57,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",-233,38,17,"curry"
"2659","Klay Thompson","Golden State Warriors","3/28/17",2016,3,11,14,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",-232,26,25,"curry"
"2660","Klay Thompson","Golden State Warriors","3/28/17",2016,3,3,2,"shot_no","Jump Shot","2PT Field Goal",21,"Houston Rockets",210,21,33,"curry"
"2661","Klay Thompson","Golden State Warriors","3/28/17",2016,2,11,44,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",200,136,13,"curry"
"2662","Klay Thompson","Golden State Warriors","3/28/17",2016,1,8,6,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",-232,56,4,"curry"
"2663","Klay Thompson","Golden State Warriors","3/28/17",2016,3,3,24,"shot_no","Jump Shot","2PT Field Goal",18,"Houston Rockets",-178,62,33,"curry"
"2664","Klay Thompson","Golden State Warriors","12/7/16",2016,2,7,5,"shot_no","Jump Shot","2PT Field Goal",13,"Los Angeles Clippers",101,95,17,"curry"
"2665","Klay Thompson","Golden State Warriors","12/7/16",2016,4,4,11,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",60,249,44,"curry"
"2666","Klay Thompson","Golden State Warriors","12/7/16",2016,1,10,52,"shot_no","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-230,-5,2,"curry"
"2667","Klay Thompson","Golden State Warriors","12/7/16",2016,3,7,19,"shot_no","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",236,7,29,"curry"
"2668","Klay Thompson","Golden State Warriors","12/7/16",2016,1,11,42,"shot_no","Jump Shot","2PT Field Goal",16,"Los Angeles Clippers",-168,16,1,"curry"
"2669","Klay Thompson","Golden State Warriors","12/7/16",2016,1,6,5,"shot_no","Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",-114,139,6,"curry"
"2670","Klay Thompson","Golden State Warriors","12/7/16",2016,3,10,15,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",156,213,26,"curry"
"2671","Klay Thompson","Golden State Warriors","12/7/16",2016,3,7,34,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",135,208,29,"curry"
"2672","Klay Thompson","Golden State Warriors","12/25/16",2016,2,11,21,"shot_yes","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",230,11,13,"curry"
"2673","Klay Thompson","Golden State Warriors","1/8/17",2016,2,3,11,"shot_no","Jump Shot","2PT Field Goal",19,"Sacramento Kings",43,193,21,"curry"
"2674","Klay Thompson","Golden State Warriors","11/25/16",2016,3,1,21,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",230,86,35,"curry"
"2675","Klay Thompson","Golden State Warriors","11/25/16",2016,2,0,1,"shot_no","Jump Shot","2PT Field Goal",14,"Los Angeles Lakers",-142,11,24,"curry"
"2676","Klay Thompson","Golden State Warriors","11/25/16",2016,1,9,15,"shot_no","Jump Shot","2PT Field Goal",14,"Los Angeles Lakers",14,143,3,"curry"
"2677","Klay Thompson","Golden State Warriors","11/25/16",2016,2,9,22,"shot_no","Jump Shot","2PT Field Goal",16,"Los Angeles Lakers",54,158,15,"curry"
"2678","Klay Thompson","Golden State Warriors","11/25/16",2016,1,10,46,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",-15,243,2,"curry"
"2679","Klay Thompson","Golden State Warriors","12/25/16",2016,3,4,46,"shot_yes","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",232,61,32,"curry"
"2680","Klay Thompson","Golden State Warriors","12/25/16",2016,3,5,10,"shot_yes","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",-237,-11,31,"curry"
"2681","Klay Thompson","Golden State Warriors","12/25/16",2016,2,10,5,"shot_no","Jump Shot","3PT Field Goal",22,"Cleveland Cavaliers",223,-1,14,"curry"
"2682","Klay Thompson","Golden State Warriors","12/25/16",2016,2,8,4,"shot_yes","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-209,144,16,"curry"
"2683","Klay Thompson","Golden State Warriors","12/25/16",2016,1,10,51,"shot_no","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",-233,-5,2,"curry"
